StationName,ParameterName,ReadingDate,Value,Zone
St. Albert,Outdoor Temperature,2025-05-12T09:00:00-06:00,10.6,ACA
St. Albert,Nitric Oxide,2025-05-12T09:00:00-06:00,0.0,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T09:00:00-06:00,0.007,ACA
St. Albert,Carbon Monoxide,2025-05-12T09:00:00-06:00,0.5,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T09:00:00-06:00,0.006,ACA
St. Albert,Wind Direction,2025-05-12T09:00:00-06:00,10.0,ACA
St. Albert,Fine Particulate Matter,2025-05-12T08:00:00-06:00,23.7,ACA
St. Albert,Wind Direction,2025-05-12T08:00:00-06:00,20.0,ACA
St. Albert,,2025-05-12T08:00:00-06:00,3.0,ACA
St. Albert,Ozone,2025-05-12T08:00:00-06:00,0.031,ACA
St. Albert,Relative Humidity,2025-05-12T08:00:00-06:00,78.9,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T08:00:00-06:00,0.006,ACA
St. Albert,Wind Speed,2025-05-12T08:00:00-06:00,6.8,ACA
St. Albert,Nitric Oxide,2025-05-12T08:00:00-06:00,0.0,ACA
St. Albert,Sulphur Dioxide,2025-05-12T08:00:00-06:00,0.001,ACA
St. Albert,Outdoor Temperature,2025-05-12T08:00:00-06:00,10.4,ACA
St. Albert,Carbon Monoxide,2025-05-12T08:00:00-06:00,0.4,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T08:00:00-06:00,0.006,ACA
St. Albert,Carbon Monoxide,2025-05-12T07:00:00-06:00,0.4,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T07:00:00-06:00,0.004,ACA
St. Albert,Relative Humidity,2025-05-12T07:00:00-06:00,78.8,ACA
St. Albert,Nitric Oxide,2025-05-12T07:00:00-06:00,0.0,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T07:00:00-06:00,0.005,ACA
St. Albert,Sulphur Dioxide,2025-05-12T07:00:00-06:00,0.001,ACA
St. Albert,Wind Speed,2025-05-12T07:00:00-06:00,6.8,ACA
St. Albert,Outdoor Temperature,2025-05-12T07:00:00-06:00,10.4,ACA
St. Albert,,2025-05-12T07:00:00-06:00,3.0,ACA
St. Albert,Wind Direction,2025-05-12T07:00:00-06:00,26.0,ACA
St. Albert,Ozone,2025-05-12T07:00:00-06:00,0.033,ACA
St. Albert,Fine Particulate Matter,2025-05-12T07:00:00-06:00,11.7,ACA
St. Albert,Relative Humidity,2025-05-12T06:00:00-06:00,80.2,ACA
St. Albert,Wind Direction,2025-05-12T06:00:00-06:00,5.0,ACA
St. Albert,Wind Speed,2025-05-12T06:00:00-06:00,6.9,ACA
St. Albert,Nitric Oxide,2025-05-12T06:00:00-06:00,0.0,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T06:00:00-06:00,0.004,ACA
St. Albert,Ozone,2025-05-12T06:00:00-06:00,0.035,ACA
St. Albert,,2025-05-12T06:00:00-06:00,2.0,ACA
St. Albert,Sulphur Dioxide,2025-05-12T06:00:00-06:00,0.001,ACA
St. Albert,Outdoor Temperature,2025-05-12T06:00:00-06:00,10.3,ACA
St. Albert,Fine Particulate Matter,2025-05-12T06:00:00-06:00,7.9,ACA
St. Albert,Carbon Monoxide,2025-05-12T06:00:00-06:00,0.4,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T06:00:00-06:00,0.004,ACA
St. Albert,Carbon Monoxide,2025-05-12T05:00:00-06:00,,ACA
St. Albert,Sulphur Dioxide,2025-05-12T05:00:00-06:00,,ACA
St. Albert,Nitric Oxide,2025-05-12T05:00:00-06:00,,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T05:00:00-06:00,,ACA
St. Albert,Ozone,2025-05-12T05:00:00-06:00,,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T05:00:00-06:00,,ACA
St. Albert,Fine Particulate Matter,2025-05-12T05:00:00-06:00,7.0,ACA
St. Albert,Outdoor Temperature,2025-05-12T05:00:00-06:00,10.8,ACA
St. Albert,Wind Direction,2025-05-12T05:00:00-06:00,358.0,ACA
St. Albert,,2025-05-12T05:00:00-06:00,3.0,ACA
St. Albert,Wind Speed,2025-05-12T05:00:00-06:00,9.0,ACA
St. Albert,Relative Humidity,2025-05-12T05:00:00-06:00,77.6,ACA
St. Albert,Nitric Oxide,2025-05-12T04:00:00-06:00,0.0,ACA
St. Albert,Ozone,2025-05-12T04:00:00-06:00,0.033,ACA
St. Albert,Relative Humidity,2025-05-12T04:00:00-06:00,78.1,ACA
St. Albert,Fine Particulate Matter,2025-05-12T04:00:00-06:00,7.4,ACA
St. Albert,Carbon Monoxide,2025-05-12T04:00:00-06:00,0.4,ACA
St. Albert,Outdoor Temperature,2025-05-12T04:00:00-06:00,11.1,ACA
St. Albert,,2025-05-12T04:00:00-06:00,3.0,ACA
St. Albert,Sulphur Dioxide,2025-05-12T04:00:00-06:00,0.001,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T04:00:00-06:00,0.005,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T04:00:00-06:00,0.005,ACA
St. Albert,Wind Direction,2025-05-12T04:00:00-06:00,328.0,ACA
St. Albert,Wind Speed,2025-05-12T04:00:00-06:00,6.1,ACA
St. Albert,Fine Particulate Matter,2025-05-12T03:00:00-06:00,9.2,ACA
St. Albert,Nitric Oxide,2025-05-12T03:00:00-06:00,0.0,ACA
St. Albert,Outdoor Temperature,2025-05-12T03:00:00-06:00,11.2,ACA
St. Albert,Carbon Monoxide,2025-05-12T03:00:00-06:00,0.4,ACA
St. Albert,Ozone,2025-05-12T03:00:00-06:00,0.034,ACA
St. Albert,Sulphur Dioxide,2025-05-12T03:00:00-06:00,0.001,ACA
St. Albert,Wind Speed,2025-05-12T03:00:00-06:00,4.6,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T03:00:00-06:00,0.005,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T03:00:00-06:00,0.005,ACA
St. Albert,Wind Direction,2025-05-12T03:00:00-06:00,32.0,ACA
St. Albert,Relative Humidity,2025-05-12T03:00:00-06:00,77.1,ACA
St. Albert,,2025-05-12T03:00:00-06:00,3.0,ACA
St. Albert,Wind Direction,2025-05-12T02:00:00-06:00,48.0,ACA
St. Albert,Sulphur Dioxide,2025-05-12T02:00:00-06:00,0.001,ACA
St. Albert,Carbon Monoxide,2025-05-12T02:00:00-06:00,0.4,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T02:00:00-06:00,0.003,ACA
St. Albert,Ozone,2025-05-12T02:00:00-06:00,0.046,ACA
St. Albert,Outdoor Temperature,2025-05-12T02:00:00-06:00,12.3,ACA
St. Albert,Wind Speed,2025-05-12T02:00:00-06:00,5.7,ACA
St. Albert,,2025-05-12T02:00:00-06:00,3.0,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T02:00:00-06:00,0.003,ACA
St. Albert,Fine Particulate Matter,2025-05-12T02:00:00-06:00,5.7,ACA
St. Albert,Relative Humidity,2025-05-12T02:00:00-06:00,66.1,ACA
St. Albert,Nitric Oxide,2025-05-12T02:00:00-06:00,0.0,ACA
St. Albert,Sulphur Dioxide,2025-05-12T01:00:00-06:00,0.001,ACA
St. Albert,Nitric Oxide,2025-05-12T01:00:00-06:00,0.0,ACA
St. Albert,Wind Direction,2025-05-12T01:00:00-06:00,344.0,ACA
St. Albert,Wind Speed,2025-05-12T01:00:00-06:00,10.1,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T01:00:00-06:00,0.002,ACA
St. Albert,Relative Humidity,2025-05-12T01:00:00-06:00,62.0,ACA
St. Albert,Outdoor Temperature,2025-05-12T01:00:00-06:00,12.8,ACA
St. Albert,Carbon Monoxide,2025-05-12T01:00:00-06:00,0.4,ACA
St. Albert,,2025-05-12T01:00:00-06:00,3.0,ACA
St. Albert,Fine Particulate Matter,2025-05-12T01:00:00-06:00,5.6,ACA
St. Albert,Ozone,2025-05-12T01:00:00-06:00,0.053,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T01:00:00-06:00,0.002,ACA
St. Albert,Outdoor Temperature,2025-05-12T00:00:00-06:00,12.3,ACA
St. Albert,Wind Direction,2025-05-12T00:00:00-06:00,333.0,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-12T00:00:00-06:00,0.003,ACA
St. Albert,Relative Humidity,2025-05-12T00:00:00-06:00,69.7,ACA
St. Albert,Nitrogen Dioxide,2025-05-12T00:00:00-06:00,0.003,ACA
St. Albert,Wind Speed,2025-05-12T00:00:00-06:00,10.8,ACA
St. Albert,Carbon Monoxide,2025-05-12T00:00:00-06:00,0.4,ACA
St. Albert,,2025-05-12T00:00:00-06:00,3.0,ACA
St. Albert,Sulphur Dioxide,2025-05-12T00:00:00-06:00,0.001,ACA
St. Albert,Nitric Oxide,2025-05-12T00:00:00-06:00,0.0,ACA
St. Albert,Fine Particulate Matter,2025-05-12T00:00:00-06:00,6.4,ACA
St. Albert,Ozone,2025-05-12T00:00:00-06:00,0.053,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-11T23:00:00-06:00,0.003,ACA
St. Albert,Nitrogen Dioxide,2025-05-11T23:00:00-06:00,0.003,ACA
St. Albert,Wind Speed,2025-05-11T23:00:00-06:00,8.7,ACA
St. Albert,,2025-05-11T23:00:00-06:00,3.0,ACA
St. Albert,Fine Particulate Matter,2025-05-11T23:00:00-06:00,9.0,ACA
St. Albert,Carbon Monoxide,2025-05-11T23:00:00-06:00,0.4,ACA
St. Albert,Nitric Oxide,2025-05-11T23:00:00-06:00,0.0,ACA
St. Albert,Relative Humidity,2025-05-11T23:00:00-06:00,72.2,ACA
St. Albert,Outdoor Temperature,2025-05-11T23:00:00-06:00,12.5,ACA
St. Albert,Wind Direction,2025-05-11T23:00:00-06:00,323.0,ACA
St. Albert,Sulphur Dioxide,2025-05-11T23:00:00-06:00,0.001,ACA
St. Albert,Ozone,2025-05-11T23:00:00-06:00,0.051,ACA
St. Albert,Carbon Monoxide,2025-05-11T22:00:00-06:00,0.4,ACA
St. Albert,Sulphur Dioxide,2025-05-11T22:00:00-06:00,0.001,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-11T22:00:00-06:00,0.005,ACA
St. Albert,,2025-05-11T22:00:00-06:00,4.0,ACA
St. Albert,Nitric Oxide,2025-05-11T22:00:00-06:00,0.0,ACA
St. Albert,Ozone,2025-05-11T22:00:00-06:00,0.047,ACA
St. Albert,Relative Humidity,2025-05-11T22:00:00-06:00,78.3,ACA
St. Albert,Nitrogen Dioxide,2025-05-11T22:00:00-06:00,0.005,ACA
St. Albert,Outdoor Temperature,2025-05-11T22:00:00-06:00,12.6,ACA
St. Albert,Wind Direction,2025-05-11T22:00:00-06:00,319.0,ACA
St. Albert,Wind Speed,2025-05-11T22:00:00-06:00,8.6,ACA
St. Albert,Fine Particulate Matter,2025-05-11T22:00:00-06:00,11.2,ACA
St. Albert,Total Oxides of Nitrogen,2025-05-11T21:00:00-06:00,0.011,ACA
St. Albert,Sulphur Dioxide,2025-05-11T21:00:00-06:00,0.001,ACA
St. Albert,,2025-05-11T21:00:00-06:00,4.0,ACA
St. Albert,Nitric Oxide,2025-05-11T21:00:00-06:00,0.001,ACA
St. Albert,Ozone,2025-05-11T21:00:00-06:00,0.045,ACA
St. Albert,Carbon Monoxide,2025-05-11T21:00:00-06:00,0.4,ACA
St. Albert,Relative Humidity,2025-05-11T21:00:00-06:00,62.0,ACA
St. Albert,Outdoor Temperature,2025-05-11T21:00:00-06:00,14.3,ACA
St. Albert,Wind Direction,2025-05-11T21:00:00-06:00,174.0,ACA
St. Albert,Wind Speed,2025-05-11T21:00:00-06:00,9.6,ACA
St. Albert,Fine Particulate Matter,2025-05-11T21:00:00-06:00,9.8,ACA
St. Albert,Nitrogen Dioxide,2025-05-11T21:00:00-06:00,0.01,ACA
Woodcroft,,2025-05-18T14:00:00-06:00,3.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T14:00:00-06:00,0.0,ACA
Woodcroft,Relative Humidity,2025-05-18T14:00:00-06:00,45.9,ACA
Woodcroft,Ozone,2025-05-18T14:00:00-06:00,0.039,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T14:00:00-06:00,0.002,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T14:00:00-06:00,0.002,ACA
Woodcroft,Outdoor Temperature,2025-05-18T14:00:00-06:00,15.9,ACA
Woodcroft,Wind Direction,2025-05-18T14:00:00-06:00,109.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T14:00:00-06:00,7.9,ACA
Woodcroft,Wind Speed,2025-05-18T14:00:00-06:00,16.1,ACA
Woodcroft,Nitric Oxide,2025-05-18T14:00:00-06:00,0.0,ACA
Woodcroft,Nitric Oxide,2025-05-18T13:00:00-06:00,0.001,ACA
Woodcroft,Outdoor Temperature,2025-05-18T13:00:00-06:00,15.7,ACA
Woodcroft,Wind Speed,2025-05-18T13:00:00-06:00,15.3,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T13:00:00-06:00,0.002,ACA
Woodcroft,Ozone,2025-05-18T13:00:00-06:00,0.038,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T13:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T13:00:00-06:00,10.1,ACA
Woodcroft,Relative Humidity,2025-05-18T13:00:00-06:00,47.0,ACA
Woodcroft,Wind Direction,2025-05-18T13:00:00-06:00,108.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T13:00:00-06:00,0.002,ACA
Woodcroft,,2025-05-18T13:00:00-06:00,3.0,ACA
Woodcroft,,2025-05-18T12:00:00-06:00,2.0,ACA
Woodcroft,Nitric Oxide,2025-05-18T12:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T12:00:00-06:00,11.2,ACA
Woodcroft,Outdoor Temperature,2025-05-18T12:00:00-06:00,14.6,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T12:00:00-06:00,0.002,ACA
Woodcroft,Ozone,2025-05-18T12:00:00-06:00,0.036,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T12:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-18T12:00:00-06:00,113.0,ACA
Woodcroft,Wind Speed,2025-05-18T12:00:00-06:00,15.9,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T12:00:00-06:00,0.002,ACA
Woodcroft,Relative Humidity,2025-05-18T12:00:00-06:00,50.7,ACA
Woodcroft,,2025-05-18T11:00:00-06:00,2.0,ACA
Woodcroft,Wind Direction,2025-05-18T11:00:00-06:00,117.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T11:00:00-06:00,10.9,ACA
Woodcroft,Wind Speed,2025-05-18T11:00:00-06:00,14.8,ACA
Woodcroft,Ozone,2025-05-18T11:00:00-06:00,0.033,ACA
Woodcroft,Nitric Oxide,2025-05-18T11:00:00-06:00,0.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T11:00:00-06:00,0.002,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T11:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T11:00:00-06:00,0.002,ACA
Woodcroft,Relative Humidity,2025-05-18T11:00:00-06:00,57.3,ACA
Woodcroft,Outdoor Temperature,2025-05-18T11:00:00-06:00,13.0,ACA
Woodcroft,Outdoor Temperature,2025-05-18T10:00:00-06:00,11.3,ACA
Woodcroft,Wind Speed,2025-05-18T10:00:00-06:00,13.6,ACA
Woodcroft,Nitric Oxide,2025-05-18T10:00:00-06:00,0.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T10:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T10:00:00-06:00,10.9,ACA
Woodcroft,Wind Direction,2025-05-18T10:00:00-06:00,127.0,ACA
Woodcroft,Ozone,2025-05-18T10:00:00-06:00,0.031,ACA
Woodcroft,Relative Humidity,2025-05-18T10:00:00-06:00,63.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T10:00:00-06:00,0.002,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T10:00:00-06:00,0.002,ACA
Woodcroft,,2025-05-18T10:00:00-06:00,2.0,ACA
Woodcroft,Nitric Oxide,2025-05-18T09:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T09:00:00-06:00,10.9,ACA
Woodcroft,Wind Direction,2025-05-18T09:00:00-06:00,136.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T09:00:00-06:00,0.002,ACA
Woodcroft,Wind Speed,2025-05-18T09:00:00-06:00,15.6,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T09:00:00-06:00,0.0,ACA
Woodcroft,Ozone,2025-05-18T09:00:00-06:00,0.03,ACA
Woodcroft,Outdoor Temperature,2025-05-18T09:00:00-06:00,9.7,ACA
Woodcroft,,2025-05-18T09:00:00-06:00,2.0,ACA
Woodcroft,Relative Humidity,2025-05-18T09:00:00-06:00,67.3,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T09:00:00-06:00,0.002,ACA
Woodcroft,Wind Direction,2025-05-18T08:00:00-06:00,137.0,ACA
Woodcroft,Wind Speed,2025-05-18T08:00:00-06:00,15.2,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T08:00:00-06:00,0.003,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T08:00:00-06:00,10.2,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T08:00:00-06:00,0.003,ACA
Woodcroft,Relative Humidity,2025-05-18T08:00:00-06:00,69.1,ACA
Woodcroft,Nitric Oxide,2025-05-18T08:00:00-06:00,0.0,ACA
Woodcroft,Outdoor Temperature,2025-05-18T08:00:00-06:00,9.3,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T08:00:00-06:00,0.0,ACA
Woodcroft,Ozone,2025-05-18T08:00:00-06:00,0.03,ACA
Woodcroft,,2025-05-18T08:00:00-06:00,2.0,ACA
Woodcroft,Ozone,2025-05-18T07:00:00-06:00,0.029,ACA
Woodcroft,Outdoor Temperature,2025-05-18T07:00:00-06:00,9.6,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T07:00:00-06:00,0.0,ACA
Woodcroft,Relative Humidity,2025-05-18T07:00:00-06:00,68.1,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T07:00:00-06:00,8.5,ACA
Woodcroft,Wind Speed,2025-05-18T07:00:00-06:00,13.4,ACA
Woodcroft,Wind Direction,2025-05-18T07:00:00-06:00,134.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T07:00:00-06:00,0.003,ACA
Woodcroft,Nitric Oxide,2025-05-18T07:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T07:00:00-06:00,0.003,ACA
Woodcroft,,2025-05-18T07:00:00-06:00,2.0,ACA
Woodcroft,Wind Speed,2025-05-18T06:00:00-06:00,13.3,ACA
Woodcroft,Relative Humidity,2025-05-18T06:00:00-06:00,65.4,ACA
Woodcroft,Nitric Oxide,2025-05-18T06:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-18T06:00:00-06:00,140.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T06:00:00-06:00,0.0,ACA
Woodcroft,Outdoor Temperature,2025-05-18T06:00:00-06:00,10.0,ACA
Woodcroft,Ozone,2025-05-18T06:00:00-06:00,0.03,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T06:00:00-06:00,8.3,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T06:00:00-06:00,0.003,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T06:00:00-06:00,0.003,ACA
Woodcroft,,2025-05-18T06:00:00-06:00,2.0,ACA
Woodcroft,,2025-05-18T05:00:00-06:00,2.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T05:00:00-06:00,,ACA
Woodcroft,Wind Direction,2025-05-18T05:00:00-06:00,145.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T05:00:00-06:00,,ACA
Woodcroft,Wind Speed,2025-05-18T05:00:00-06:00,12.4,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T05:00:00-06:00,8.4,ACA
Woodcroft,Outdoor Temperature,2025-05-18T05:00:00-06:00,10.3,ACA
Woodcroft,Relative Humidity,2025-05-18T05:00:00-06:00,63.1,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T05:00:00-06:00,,ACA
Woodcroft,Nitric Oxide,2025-05-18T05:00:00-06:00,,ACA
Woodcroft,Ozone,2025-05-18T05:00:00-06:00,,ACA
Woodcroft,,2025-05-18T04:00:00-06:00,2.0,ACA
Woodcroft,Outdoor Temperature,2025-05-18T04:00:00-06:00,10.8,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T04:00:00-06:00,0.003,ACA
Woodcroft,Wind Speed,2025-05-18T04:00:00-06:00,11.3,ACA
Woodcroft,Wind Direction,2025-05-18T04:00:00-06:00,140.0,ACA
Woodcroft,Relative Humidity,2025-05-18T04:00:00-06:00,58.5,ACA
Woodcroft,Nitric Oxide,2025-05-18T04:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T04:00:00-06:00,0.003,ACA
Woodcroft,Ozone,2025-05-18T04:00:00-06:00,0.031,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T04:00:00-06:00,7.8,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T04:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-18T03:00:00-06:00,2.0,ACA
Woodcroft,Nitric Oxide,2025-05-18T03:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T03:00:00-06:00,7.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T03:00:00-06:00,0.003,ACA
Woodcroft,Outdoor Temperature,2025-05-18T03:00:00-06:00,11.4,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T03:00:00-06:00,0.003,ACA
Woodcroft,Wind Speed,2025-05-18T03:00:00-06:00,13.1,ACA
Woodcroft,Wind Direction,2025-05-18T03:00:00-06:00,139.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T03:00:00-06:00,0.0,ACA
Woodcroft,Ozone,2025-05-18T03:00:00-06:00,0.032,ACA
Woodcroft,Relative Humidity,2025-05-18T03:00:00-06:00,54.3,ACA
Woodcroft,,2025-05-18T02:00:00-06:00,2.0,ACA
Woodcroft,Ozone,2025-05-18T02:00:00-06:00,0.033,ACA
Woodcroft,Outdoor Temperature,2025-05-18T02:00:00-06:00,11.9,ACA
Woodcroft,Wind Speed,2025-05-18T02:00:00-06:00,14.1,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T02:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T02:00:00-06:00,0.003,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T02:00:00-06:00,0.002,ACA
Woodcroft,Wind Direction,2025-05-18T02:00:00-06:00,142.0,ACA
Woodcroft,Relative Humidity,2025-05-18T02:00:00-06:00,53.9,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T02:00:00-06:00,8.0,ACA
Woodcroft,Nitric Oxide,2025-05-18T02:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-18T01:00:00-06:00,3.0,ACA
Woodcroft,Nitric Oxide,2025-05-18T01:00:00-06:00,0.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T01:00:00-06:00,0.003,ACA
Woodcroft,Relative Humidity,2025-05-18T01:00:00-06:00,53.0,ACA
Woodcroft,Ozone,2025-05-18T01:00:00-06:00,0.034,ACA
Woodcroft,Wind Direction,2025-05-18T01:00:00-06:00,143.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T01:00:00-06:00,0.003,ACA
Woodcroft,Wind Speed,2025-05-18T01:00:00-06:00,14.5,ACA
Woodcroft,Outdoor Temperature,2025-05-18T01:00:00-06:00,12.3,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T01:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T01:00:00-06:00,8.8,ACA
Woodcroft,,2025-05-18T00:00:00-06:00,3.0,ACA
Woodcroft,Wind Direction,2025-05-18T00:00:00-06:00,141.0,ACA
Woodcroft,Nitric Oxide,2025-05-18T00:00:00-06:00,0.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-18T00:00:00-06:00,0.0,ACA
Woodcroft,Outdoor Temperature,2025-05-18T00:00:00-06:00,12.4,ACA
Woodcroft,Fine Particulate Matter,2025-05-18T00:00:00-06:00,8.9,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-18T00:00:00-06:00,0.004,ACA
Woodcroft,Nitrogen Dioxide,2025-05-18T00:00:00-06:00,0.004,ACA
Woodcroft,Relative Humidity,2025-05-18T00:00:00-06:00,53.3,ACA
Woodcroft,Ozone,2025-05-18T00:00:00-06:00,0.035,ACA
Woodcroft,Wind Speed,2025-05-18T00:00:00-06:00,11.3,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-17T23:00:00-06:00,0.003,ACA
Woodcroft,Wind Speed,2025-05-17T23:00:00-06:00,13.4,ACA
Woodcroft,Fine Particulate Matter,2025-05-17T23:00:00-06:00,8.5,ACA
Woodcroft,Ozone,2025-05-17T23:00:00-06:00,0.036,ACA
Woodcroft,Outdoor Temperature,2025-05-17T23:00:00-06:00,12.4,ACA
Woodcroft,Relative Humidity,2025-05-17T23:00:00-06:00,55.4,ACA
Woodcroft,,2025-05-17T23:00:00-06:00,3.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-17T23:00:00-06:00,0.003,ACA
Woodcroft,Nitric Oxide,2025-05-17T23:00:00-06:00,0.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-17T23:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-17T23:00:00-06:00,135.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-17T22:00:00-06:00,9.5,ACA
Woodcroft,Outdoor Temperature,2025-05-17T22:00:00-06:00,13.2,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-17T22:00:00-06:00,0.002,ACA
Woodcroft,Wind Speed,2025-05-17T22:00:00-06:00,18.1,ACA
Woodcroft,Ozone,2025-05-17T22:00:00-06:00,0.039,ACA
Woodcroft,Relative Humidity,2025-05-17T22:00:00-06:00,50.3,ACA
Woodcroft,Nitrogen Dioxide,2025-05-17T22:00:00-06:00,0.003,ACA
Woodcroft,,2025-05-17T22:00:00-06:00,3.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-17T22:00:00-06:00,0.0,ACA
Woodcroft,Nitric Oxide,2025-05-17T22:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-17T22:00:00-06:00,137.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-17T21:00:00-06:00,10.2,ACA
Woodcroft,Relative Humidity,2025-05-17T21:00:00-06:00,43.5,ACA
Woodcroft,Nitrogen Dioxide,2025-05-17T21:00:00-06:00,0.003,ACA
Woodcroft,,2025-05-17T21:00:00-06:00,3.0,ACA
Woodcroft,Outdoor Temperature,2025-05-17T21:00:00-06:00,14.2,ACA
Woodcroft,Wind Speed,2025-05-17T21:00:00-06:00,13.7,ACA
Woodcroft,Nitric Oxide,2025-05-17T21:00:00-06:00,0.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-17T21:00:00-06:00,0.0,ACA
Woodcroft,Ozone,2025-05-17T21:00:00-06:00,0.04,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-17T21:00:00-06:00,0.003,ACA
